% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 17:25"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
-6.412125576651579,-7.673633141429857,285.7063136118787,1.24670954280876058E18,2.17574517494831104E18,-6.1014163299939392E16,2.17871209312807552E18,-1.25023197228755123E18,-1.0815549939949602E16,6.3117223637976896E17,1.10373513374670477E18,3.1189117778130208E17,1.1089503903815127E18,-6.3736731016119283E17,5.5312872679625664E16,-7.9866466714153971E17,-1.40063582744975078E18,3.4529515825592326E17,-1.41445732529165414E18,8.1510013000707264E17,6.1247780101787752E16
-9.405424739459658,-3.3967610263838486,286.001341539673,1.24539798096766541E18,2.17642527961110656E18,-4.7620954378639264E16,2.17482416806112845E18,-1.24970416273222989E18,-4.0404742150984392E16,6.3516221904198336E17,1.11596106076706189E18,2.40866171583989152E17,1.1131508443548192E18,-6.4279491543903693E17,2.0439310747670832E17,-7.9157012396396659E17,-1.4020186882657216E18,2.69120391638317792E17,-1.39453014217200102E18,8.1156402758238502E17,2.28390302870677728E17
-8.67995879319336,-4.965713981741724,285.1763930831235,1.24779852823503974E18,2.18010136008365747E18,-5.2694159982541952E16,2.180055992733856E18,-1.2524116988593431E18,-3.0911828106986444E16,6.2179094606782989E17,1.09156482624154918E18,2.74520609469670912E17,1.09150525119620902E18,-6.2977057622257344E17,1.61065982260664288E17,-8.0548368252709466E17,-1.4241829362815703E18,2.9889589286977542E17,-1.42392423581805184E18,8.2720668426079347E17,1.75384610230757152E17
-9.999999999999998,0,286.0013412691169,1.24640764529402291E18,2.17761507821621632E18,-3.1065544177890676E16,2.1736336079761984E18,-1.24869424330883917E18,-5.4179021185365272E16,6.3694659896189555E17,1.11806288406684122E18,1.57118309487606816E17,1.11104812565227917E18,-6.4101027996804902E17,2.74055843426638688E17,-7.9626470391328269E17,-1.4075504333118016E18,1.75542262399620576E17,-1.38899406499863552E18,8.0686780309718106E17,3.0622746980369606E17
-9.850399415022428,-1.7232618386437466,285.00130401164137,1.24888001386807296E18,2.18250253649849062E18,-3.8882186922393384E16,2.1795205182728384E18,-1.25239984033118003E18,-4.6746713667388224E16,6.1993527005359424E17,1.08917561995581402E18,2.03837084867855968E17,1.08407846572008691E18,-6.2599802237267866E17,2.45095322297124192E17,-8.111402955243337E17,-1.4365366960630976E18,2.20703672530889088E17,-1.42239307024077901E18,8.2775354772285491E17,2.65401188328546656E17
-1.7232618386437466,-9.850399415022428,285.00130401164137,1.25103978742556339E18,2.17873624748957619E18,-5.71688526344984E16,2.18328668992286387E18,-1.25024024709165645E18,2.0704428968086048E16,6.2363995106824461E17,1.0827144499232759E18,2.9974030560034042E17,1.09054034056694771E18,-6.2229447011377344E17,-1.08519133781971376E17,-8.2134991572854477E17,-1.41872702229564698E18,3.2456469897552608E17,-1.4402007647482391E18,8.1754384022776742E17,-1.17501627771415792E17
-4.968214042775417,-8.67852805636815,284.99991402958295,1.24949863712814925E18,2.17901269898434483E18,-6.080014416837404E16,2.18302492068626227E18,-1.25178976791453798E18,4.338904731505513E13,6.2096675091455347E17,1.08313664610641933E18,3.1878402798916301E17,1.09003965999398669E18,-6.2492239651311821E17,-1.9828222788866528E14,-8.1406718741879181E17,-1.42004379240356557E18,3.4516680036184166E17,-1.43896965644950426E18,8.2487568800877888E17,-2.0700256084946325E14
-3.3954533077210196,-9.40589691816184,284.0009319005069,1.2532494028204608E18,2.18396932379428454E18,-5.8250185386217432E16,2.18854161161779789E18,-1.2540446199566848E18,1.0252332065177874E16,6.0613142365000192E17,1.05462279224945446E18,3.1672593070783974E17,1.06225303308333632E18,-6.0748018854706317E17,-5.5712626198455128E16,-8.3503147342325146E17,-1.44899896925434854E18,3.3212021154837805E17,-1.47092271106502656E18,8.3882773220155328E17,-5.841505996005396E16
0,-9.999999999999998,284.00126675416595,1.2547982715532777E18,2.1842408145379689E18,-5.130881456351148E16,2.18826673781761869E18,-1.25249372824939008E18,2.942277644210506E16,6.0871709751471565E17,1.05508761765105984E18,2.78991452461239392E17,1.06180796165269005E18,-6.0490587412100493E17,-1.59945152258336992E17,-8.4247161823401382E17,-1.45029932726152909E18,2.9255834004958643E17,-1.46960145138317594E18,8.3137497203360499E17,-1.6771883633906736E17
-8.67956518658915,-4.9664019341722305,283.1559539781169,1.25379544531462426E18,2.19059439354600064E18,-4.9806308817157312E16,2.19054949139727539E18,-1.25844881517873536E18,-2.9212462463533116E16,5.8926064696975936E17,1.03446454560039923E18,2.79384028267704416E17,1.03440936164457664E18,-5.9683170102518054E17,1.63889563976694496E17,-8.4006546890194176E17,-1.48529350832552166E18,2.84954345270282656E17,-1.48503031841700352E18,8.6268565126911885E17,1.67173219441177056E17
-7.6680957211586245,-6.418746607488787,284.39090390110727,1.25030544262258765E18,2.18344600977520256E18,-5.610118250339536E16,2.18501066667315942E18,-1.2546637696345495E18,-2.0683857368565324E16,6.094400339215113E17,1.06812935557264781E18,3.0070790630810016E17,1.07078329784924275E18,-6.1680578953330931E17,1.10892894265421264E17,-8.1976950123401766E17,-1.44444312277100237E18,3.1931637440758035E17,-1.4518694539429015E18,8.4055476162175117E17,1.17768080458781296E17
-6.412049540134247,-7.673696677277786,283.7039029225712,1.25274718782083814E18,2.18628825311171789E18,-5.7751918675419072E16,2.18928102719489638E18,-1.25630049991878426E18,-1.0236771882740966E16,5.9903738607003955E17,1.0475435524043849E18,3.1745626182786131E17,1.05249841680720704E18,-6.0492333529398426E17,5.6296555913897048E16,-8.3347852034510707E17,-1.46167795749806694E18,3.2967728578787168E17,-1.47607838675605632E18,8.5060380201573056E17,5.8474491945323336E16
-7.667303872272734,-6.419692463835906,282.39924234456333,1.25609109675565491E18,2.19355997255432934E18,-5.2993447621822296E16,2.19513880193157734E18,-1.26048537102100454E18,-1.9530613114548796E16,5.7715012673292685E17,1.01154003831209894E18,3.0581774484935066E17,1.01405773540582054E18,-5.8413158156112038E17,1.12734860932712144E17,-8.5325890021804352E17,-1.50342544623013069E18,3.0413040108213856E17,-1.51115081271677363E18,8.748609845379584E17,1.1212457533984192E17
-1.7228900853690392,-9.850464443554783,283.0012294966904,1.25697228361435366E18,2.18905640598137984E18,-5.4046521711207328E16,2.19364580631565747E18,-1.25616576090645069E18,1.9575871926000884E16,5.9115464035768282E17,1.02631171449666931E18,3.0494839799485075E17,1.0337364248465417E18,-5.898779415517024E17,-1.1041784025826008E17,-8.5596854136089408E17,-1.47854597135521152E18,3.0944628930983622E17,-1.50089333503450752E18,8.5200962138926797E17,-1.12041445940396336E17
0,-9.999999999999998,282.00119223921496,1.26056978531403187E18,2.19427293933776563E18,-4.8417158059312568E16,2.19833233463210982E18,-1.25824677630521421E18,2.7764542733575612E16,5.7588725124977888E17,9.9817992040925914E17,2.83672802068600416E17,1.00454408425864358E18,-5.7228072355334547E17,-1.62629093190582688E17,-8.7639635985290394E17,-1.50873034725064525E18,2.7834220849328752E17,-1.5287833078873536E18,8.6487287919416525E17,-1.5956885823095552E17
-4.966966248637152,-8.679242264443328,283.0004527177065,1.25541621346232704E18,2.18933120975392973E18,-5.7480957882394216E16,2.19337874418258509E18,-1.2577261417739735E18,4.923036024236032E13,5.8862736450239846E17,1.02672652296784294E18,3.2432590024864378E17,1.0332767453155145E18,-5.9237926977178739E17,-2.4845139904382716E14,-8.4837946408556147E17,-1.47989197090464896E18,3.2909641369871053E17,-1.49959339334387686E18,8.5962438486168947E17,-2.446678244517559E14
-9.40589691816184,-3.3954533077210196,284.0009319005069,1.25147511164312653E18,2.18706371845329331E18,-4.5094545500635592E16,2.18544742650371866E18,-1.25581902082281242E18,-3.8271931508202624E16,6.0317910721055846E17,1.05977404379247194E18,2.45176398092914208E17,1.05710226410488819E18,-6.104329616373943E17,2.0810895979950352E17,-8.2650788610572173E17,-1.46386666785275571E18,2.57080331557622816E17,-1.45605607374433894E18,8.4735138331727475E17,2.18232465069493888E17
-9.999999999999998,0,284.00126675416595,1.25249265763321011E18,2.18826161444743757E18,-2.9421234320752404E16,2.18424586106796211E18,-1.25479938915302195E18,-5.1311296291180488E16,6.0487978849409114E17,1.06178015344109453E18,1.5994828328489536E17,1.05511514669962893E18,-6.087433723713696E17,2.78991508061450144E17,-8.3139662651198989E17,-1.46961950130438938E18,1.67710648082268128E17,-1.4502811865065687E18,8.4244989246276262E17,2.9256340803275418E17
-8.679545548986946,-4.966436253800187,281.1798259672319,1.25933276385228774E18,2.20028260480573875E18,-4.695516950779668E16,2.20023805516761472E18,-1.26402250628713651E18,-2.7539907081890348E16,5.5690842136058554E17,9.7767235226942963E17,2.83878333181909024E17,9.7762246666186355E17,-5.640682626878855E17,1.66524186478182176E17,-8.7225948520462835E17,-1.54218476982867942E18,2.70765370015361824E17,-1.54191595355670118E18,8.9571495569096563E17,1.5884633080267584E17
-9.406196731508528,-3.3946226665357493,282.00152724485406,1.25721775518283597E18,2.19711605822766208E18,-4.255058881971068E16,2.19548641410080845E18,-1.26159706763510144E18,-3.611949420109412E16,5.7065508953627526E17,1.00263640339273178E18,2.49269479735864608E17,1.00010737444487462E18,-5.7752435210642522E17,2.11620818405970944E17,-8.5980441374781901E17,-1.52280467504468685E18,2.44572038356024224E17,-1.51469214299473613E18,8.8145416249416845E17,2.07651959092455392E17
-9.850464443554783,-1.7228900853690392,283.0012294966904,1.25479398937652941E18,2.19285467514925082E18,-3.6757788063862912E16,2.18984723900527437E18,-1.25834386686970445E18,-4.41962511666574E16,5.8763983928400077E17,1.03244111742271475E18,2.07371528301772256E17,1.02760620601773875E18,-5.9339209842685146E17,2.4936519802125104E17,-8.4534437290401114E17,-1.4970773217737257E18,2.10418437195088352E17,-1.48236122806970342E18,8.6263322953587712E17,2.53054511675961568E17
-9.999999999999998,0,282.00119223921496,1.25824539673831014E18,2.19832685745365325E18,-2.7763030535497188E16,2.19427834552799872E18,-1.26057121119992602E18,-4.8419580218147064E16,5.7225470863299846E17,1.00451665422259366E18,1.62632050798831232E17,9.9820695942489485E17,-5.7591344510011347E17,2.83673056741397984E17,-8.648927753803703E17,-1.52879928883252326E18,1.5956051077788272E17,-1.50871443928681805E18,8.7637642710550643E17,2.78347113270245984E17
-3.394622666535751,-9.406196731508526,282.00152724485406,1.25900678524588826E18,2.19399625682806042E18,-5.4967138812529752E16,2.19860608378109158E18,-1.25980813203001165E18,9.67947954732165E15,5.7345121907981216E17,9.9775957720283968E17,3.2203362656094157E17,1.00498405184936512E18,-5.7472808909502368E17,-5.6676345065767064E16,-8.6865820729540109E17,-1.50736074816119706E18,3.1597899890101075E17,-1.5301356864097344E18,8.7260132515163648E17,-5.5605935475486536E16
-9.850399417943722,-1.723261821945215,281.0011549817395,1.26037437913455078E18,2.20262321022423885E18,-3.461880221027478E16,2.19959265986343731E18,-1.26395297080285363E18,-4.1621168273369768E16,5.5480163533254803E17,9.7475161339568755E17,2.1073690433091072E17,9.7018591863307738E17,-5.602373741685959E17,2.53393071754227424E17,-8.7788477292578624E17,-1.5546768806462912E18,1.99750926365278208E17,-1.5394194312017449E18,8.9581943084014451E17,2.4020655870040624E17
-9.405488885003066,-3.3965834060249103,280.0007831126203,1.26262884388696678E18,2.20658812171421773E18,-3.9995153567609864E16,2.20494768819180928E18,-1.26704296661108506E18,-3.3936007892382172E16,5.3758141689393581E17,9.4453076767386637E17,2.53202264252558112E17,9.4215059014055322E17,-5.4405948057130618E17,2.14869856512279648E17,-8.9142857568299635E17,-1.5787855109859863E18,2.31652684663383776E17,-1.57039407933355546E18,9.1385337534696358E17,1.96600698814480384E17
-8.67941648450273,-4.96666180533186,279.15632994573434,1.2646629592194263E18,2.20960897789350912E18,-4.4014979076943872E16,2.20956457136637722E18,-1.26938840739304038E18,-2.5813938474450464E16,5.2325992300514195E17,9.1860498662366618E17,2.88221176756169568E17,9.1856006141375898E17,-5.2999276278108179E17,1.69062118943445632E17,-9.0348925265299392E17,-1.59737534659821542E18,2.55728891108971104E17,-1.59709974069173376E18,9.2775835351116966E17,1.50016175013700896E17
-6.410062211061738,-7.6753568288593765,281.7265909305887,1.25838318553530854E18,2.19612738475458022E18,-5.4505555293808072E16,2.19914632747096243E18,-1.26196339402908262E18,-9.646696817326194E15,5.6676342980885318E17,9.9110396914314278E17,3.2268259443292576E17,9.9579864290587443E17,-5.7233418625018387E17,5.7137284972038392E16,-8.6624757423277018E17,-1.51912181929971584E18,3.1365254552448787E17,-1.53407948821581594E18,8.8401368569154675E17,5.5547523316590344E16
-7.663665444121404,-6.424035488739105,280.4564744635455,1.26141642120830566E18,2.2028655200343785E18,-4.9946523021389192E16,2.2044617221588713E18,-1.26584197157702323E18,-1.8375593641409244E16,5.4514456903031482E17,9.554422791125728E17,3.1058732166332781E17,9.57831029416176E17,-5.5174091117754797E17,1.142925293118612E17,-8.8432853446740237E17,-1.55812782395310182E18,2.8881611211610042E17,-1.5661525133652439E18,9.066798320645257E17,1.06291832455483312E17
-6.411294099814006,-7.674327851068787,279.7098884031563,1.2637924433479575E18,2.20557479535311898E18,-5.1164761251026552E16,2.20861599402038605E18,-1.26740165431478912E18,-9.064053295289086E15,5.3331650201602643E17,9.3261939905927078E17,3.2769277984694304E17,9.3704005385154445E17,-5.3856538762482995E17,5.8078636198375992E16,-8.9794768498178547E17,-1.57471346858188621E18,2.9668861911831885E17,-1.59019482515322854E18,9.1635027801605581E17,5.2592975564500936E16
-4.967370080156788,-8.67901114682791,281.00205252978753,1.2609970059555136E18,2.19906402013529626E18,-5.4137251469213128E16,2.20314355865187046E18,-1.26332563565809843E18,4.3893629212572805E13,5.5576127842683392E17,9.6940034594923917E17,3.2956881798720877E17,9.755895025134409E17,-5.593074802420135E17,-2.373190475534406E14,-8.8100619868770509E17,-1.53680760838500378E18,3.1241657756682061E17,-1.55723974983976269E18,8.9267077122309517E17,-2.1858683704572447E14
-1.723261821945215,-9.850399417943725,281.0011549817395,1.26256982542118067E18,2.19879505452620826E18,-5.0900370630635576E16,2.20342107953904512E18,-1.26175784604779494E18,1.8434255949500644E16,5.5812162885328301E17,9.6896062212528128E17,3.0988544226976915E17,9.7597630922888307E17,-5.5691743073528877E17,-1.12191896575812016E17,-8.889028905257481E17,-1.53546109052593766E18,2.937495090994535E17,-1.55863827951024973E18,8.8480391569948941E17,-1.06346061558575248E17
0,-9.999999999999998,280.0011177242641,1.26600542848236826E18,2.2037208252833856E18,-4.5502490491966136E16,2.20781169691027891E18,-1.26366457607652531E18,2.6093166305830756E16,5.4252533094041133E17,9.4034991628303117E17,2.8809533745313872E17,9.4635086476435251E17,-5.391264714323719E17,-1.65164384013831712E17,-9.0860147440438899E17,-1.56419672255735834E18,2.63597292956938208E17,-1.58496314154108134E18,8.966701438539264E17,-1.51115800998476672E17
-3.395582661067574,-9.405850221636385,280.0007829116429,1.264431527676416E18,2.20344503829617894E18,-5.1658382832221576E16,2.20809087138075213E18,-1.26524019889651533E18,9.091465992678642E15,5.402167783840743E17,9.3993475646113805E17,3.2706214668342726E17,9.4674692845689549E17,-5.4142368747705197E17,-5.7526467867906552E16,-9.0059628257464154E17,-1.56279622200223002E18,2.9924330339982131E17,-1.58638344888257152E18,9.0468557778990221E17,-5.2629417205528264E16
-9.999999999999998,0,280.0011177242641,1.26366290170759398E18,2.20780587740869197E18,-2.6091689988064316E16,2.20372656293297178E18,-1.26600714704326221E18,-4.5504857590721672E16,5.3910046722461677E17,9.463238317350144E17,1.65167178893589536E17,9.4037669026413146E17,-5.4255157736736378E17,2.88095779016233056E17,-8.966883979583223E17,-1.58497713624511104E18,1.51107366261821408E17,-1.56418252228229197E18,9.0858307702726643E17,2.63602088738065408E17
-9.850464443554783,-1.7228900853690392,279.0010804667886,1.26561925881947008E18,2.21180396476489037E18,-3.246089139335862E16,2.20875132039113856E18,-1.26922397602926976E18,-3.9029889076328672E16,5.2145077735708781E17,9.1616120364321984E17,2.13890214381840128E17,9.1186831185142694E17,-5.2656399678478131E17,2.57203556850665504E17,-9.0870485257322406E17,-1.6092274069582487E18,1.88690319396375072E17,-1.59345591391090611E18,9.2724548487495027E17,2.26922224617132416E17
-9.405553041877521,-3.3964057437868846,278.00104320931314,1.26770108793792333E18,2.21546653592313651E18,-3.7414217205457304E16,2.21381477684329498E18,-1.27214636374954419E18,-3.1747357193272908E16,5.040288181089193E17,8.8558260282278758E17,2.56852581061718368E17,8.8335040852938125E17,-5.1010655733030291E17,2.17976267715703296E17,-9.2129181248893734E17,-1.63164652931008717E18,2.18254222328520672E17,-1.62298701774252314E18,9.4444200116015398E17,1.85236978840461792E17
-8.680197297824323,-4.965297057663653,277.1502405077837,1.26960583824636314E18,2.21825868054798925E18,-4.1074233133066976E16,2.21821256699971994E18,-1.27436428612879795E18,-2.4097973113271868E16,4.8941190402774579E17,8.5918873008592806E17,2.9222923250617094E17,8.5914501423742246E17,-4.9571445019107206E17,1.7147515705706752E17,-9.3265999760622374E17,-1.64893213932645786E18,2.40302855967806944E17,-1.64864227416463872E18,9.5768889316845376E17,1.41018035621259984E17
-4.9650586671864545,-8.680333658990111,279.000079602019,1.26625232187806925E18,2.20822645124381261E18,-5.0761684312983744E16,2.21233739093555174E18,-1.26859634036525696E18,5.4646797080326445E13,5.2232396825036691E17,9.1107393989478707E17,3.345192808783641E17,9.1689680441817638E17,-5.256573718773625E17,-3.295986303087127E14,-9.1196542338672678E17,-1.59080057502655283E18,2.9511273304959571E17,-1.61193285930587341E18,9.2401715681352512E17,-2.8459228681117244E14
