% Model,cyl_test.mph
% Version,COMSOL 6.1.0.252
% Date,"May 11 2023, 15:33"
% Dimension,3
% Nodes,9072
% Expressions,18
% Description,"Displacement field, X-component, Displacement field, Y-component, Displacement field, Z-component"
% Length unit,nm
% X,Y,Z,u (nm) @ lambda=1,v (nm) @ lambda=1,w (nm) @ lambda=1,u (nm) @ lambda=2,v (nm) @ lambda=2,w (nm) @ lambda=2,u (nm) @ lambda=3,v (nm) @ lambda=3,w (nm) @ lambda=3,u (nm) @ lambda=4,v (nm) @ lambda=4,w (nm) @ lambda=4,u (nm) @ lambda=5,v (nm) @ lambda=5,w (nm) @ lambda=5,u (nm) @ lambda=6,v (nm) @ lambda=6,w (nm) @ lambda=6
8.679976781403191,-4.965682538614555,486.8789361413893,1.1715878779739106E7,2.0414772307346582E7,38773.53079193036,2.689193803887107E7,-1.5411011717875397E7,3.707961956657701E7,3.360813715495953E7,5.858440072233569E7,92096.55336505028,7.43808417788166E7,-4.2621682885222994E7,9.60192864233007E7,6.787140150886928E7,1.1833498903572468E8,162253.0329195773,1.4531565682113287E8,-8.326814270775022E7,1.75593755530041E8
7.668796860230155,-6.417908905284035,485.6486585594461,1.3207341667254446E7,2.5599372945159912E7,-7076815.216753642,3.0344916931844655E7,-1.887237131443193E7,3.975261972961622E7,3.789894402830989E7,7.230221054018699E7,-1.824100667564385E7,8.374609958133896E7,-5.156415757548883E7,1.0241649912895264E8,7.655348653039686E7,1.4398751551739952E8,-3.3181697680157278E7,1.6326584545864797E8,-9.958093192541228E7,1.8626514424664554E8
4.963714393574953,-8.681102431086549,485.155305528143,1.3407319984860666E7,2.9850865431838904E7,-2.1103182740317926E7,2.975576064280036E7,-2.0772639903873127E7,3.595354613807094E7,3.868099459023843E7,8.300845837827893E7,-5.426571549783697E7,8.277668157503714E7,-5.6364996404286146E7,9.243576008884074E7,7.849749644188367E7,1.6297329583725855E8,-9.848111221841581E7,1.625762207862518E8,-1.0812686038574253E8,1.6773677095550516E8
3.396232559188952,-9.40561557814824,486.00892545624475,1.1820106040649295E7,2.7973330805586483E7,-2.550448146474914E7,2.53675540821526E7,-1.8767076733320866E7,3.0054129726312507E7,3.433712309079624E7,7.770917174654852E7,-6.58127579451028E7,7.139942882263373E7,-5.1148604453195415E7,7.754047010472254E7,7.009845245139043E7,1.5243232920090714E8,-1.1989342178683396E8,1.4174653165123066E8,-9.854347866030365E7,1.412467863610501E8
1.7234080639265161,-9.850373832763559,485.0087555067361,1.460471210867229E7,3.274677919992174E7,-3.2351696843121264E7,2.796959602898085E7,-2.0211325433100503E7,2.6907835641415585E7,4.164629388655435E7,9.009409596166462E7,-8.313323909592627E7,7.863590904959692E7,-5.508739150153466E7,6.913292740970476E7,8.365539240755682E7,1.7512478004449293E8,-1.507641207818797E8,1.5594784281467792E8,-1.0613416409776114E8,1.2536345009085704E8
9.405460170060172,-3.3966629196038434,486.008606317917,1.4661064186283858E7,2.302017261826766E7,6829917.910896656,3.032294360047761E7,-1.592709567727794E7,3.8820636086265124E7,4.121184233562424E7,6.5721253384034924E7,1.761429958635378E7,8.3393160333431E7,-4.4275817317802645E7,1.001671117504194E8,8.173188396933763E7,1.3214554026467036E8,3.2081964179229233E7,1.6204336438403454E8,-8.691272110459907E7,1.824694837191507E8
9.850435501665432,-1.7230555497514477,485.0087555067361,1.8050502355100717E7,2.6737570178836595E7,1.4331795361594552E7,3.397879034813973E7,-1.6765278107983591E7,3.95623280658785E7,4.990705833177677E7,7.568452639019106E7,3.6816397544234484E7,9.304581202807225E7,-4.68255039676291E7,1.0166026122432886E8,9.747294217497653E7,1.5101926398651087E8,6.675860402410252E7,1.8005391978224578E8,-9.231405716026302E7,1.8435937927744773E8
9.999999999999998,0,484.00871824926065,2.1474763849408966E7,3.1116486485381756E7,2.2245700690663446E7,3.743707859673619E7,-1.78351358946451E7,3.878735518814E7,5.863030705260726E7,8.722560572711705E7,5.6913862181234874E7,1.0223441520286886E8,-4.998666706591339E7,9.92563870009069E7,1.1314350893328E8,1.7251282089404246E8,1.0273594851714475E8,1.9730701349824178E8,-9.885490011218995E7,1.7918275752170995E8
9.406173395143025,-3.394687328827728,484.0089031484262,1.9033911799396053E7,3.068538006990188E7,7755779.253933948,3.786647086950212E7,-2.027513792269339E7,4.403331967721402E7,5.2833775733716704E7,8.62021327929791E7,1.9835933510754306E7,1.0325352520747317E8,-5.578138718026111E7,1.1267697507960258E8,1.0356463082480381E8,1.7082144339067236E8,3.580144116865501E7,1.9899056031268623E8,-1.0843094666835709E8,2.0340786139960453E8
9.85039961074904,-1.7232607198433796,483.00868099178524,2.2664318230681837E7,3.486882366570613E7,1.6115593144226944E7,4.197833641675118E7,-2.140151783639585E7,4.4490282948072046E7,6.20464595604733E7,9.728037996331905E7,4.1054423654284604E7,1.1399399691758926E8,-5.907750823921037E7,1.133709718035781E8,1.2004294075555508E8,1.9155084931588185E8,7.376345548363052E7,2.1880597092223954E8,-1.1519515393657608E8,2.037159929303163E8
9.405425088903801,-3.3967600587940976,482.00864374182504,2.393069574441642E7,3.927564595888563E7,8644251.248082615,4.6318109697261594E7,-2.5150458801349413E7,4.9142737820372194E7,6.570168287155328E7,1.0888492169391383E8,2.1922431843529493E7,1.2527014286298029E8,-6.853968592514859E7,1.2469555316892551E8,1.2745582739503276E8,2.1313794836950627E8,3.919917016654923E7,2.3949386183095035E8,-1.320166704785837E8,2.2301172402378818E8
9.999999999999998,0,482.00864373430966,2.6326323304829817E7,3.9697330646278374E7,2.482478035273088E7,4.5896504786557905E7,-2.275506218662629E7,4.328526719698245E7,7.12763353030125E7,1.0986568218964572E8,6.2979073206964575E7,1.2428987538522334E8,-6.296530926943762E7,1.0983670148126172E8,1.364263646219295E8,2.1471581426008487E8,1.1262785951764064E8,2.379174675038676E8,-1.230462843986634E8,1.9644033160916078E8
6.413622857247054,-7.672381758293715,484.34649146116254,1.543692351065073E7,3.170396871235322E7,-1.5187586980389697E7,3.415106462867445E7,-2.232613309307623E7,4.110927912118793E7,4.40605008568916E7,8.825448863545167E7,-3.8926152285505645E7,9.408109582925193E7,-6.047403694898784E7,1.0533799130293052E8,8.857537764152204E7,1.7343523005160263E8,-7.038614199581648E7,1.8309403547135606E8,-1.1580823625048412E8,1.9044998153188208E8
3.3949102248741836,-9.406092948990281,484.00871824926077,1.6240209212939968E7,3.555927859623011E7,-2.8935131047501814E7,3.2993218521762848E7,-2.306965036936238E7,3.408761797023314E7,4.6200676051088214E7,9.777730484146367E7,-7.404701829816483E7,9.167991336720623E7,-6.241693602818964E7,8.721838362914145E7,9.260461033478181E7,1.8995044760638472E8,-1.3367719864466836E8,1.7986478951857483E8,-1.193957975365168E8,1.574421981510246E8
1.723408063926581,-9.850373832763548,483.00868099178524,1.9280644221503973E7,4.076944570967125E7,-3.6380570539761715E7,3.6077379590829276E7,-2.4785430985479493E7,3.0259543889633354E7,5.409267474631389E7,1.1115454817940561E8,-9.27074591424035E7,1.001192802980652E8,-6.703262553558896E7,7.709705000565396E7,1.0706998822164164E8,2.1418457990291443E8,-1.6658939374967054E8,1.961726081415912E8,-1.2817155033409773E8,1.3852715267405716E8
4.965116507531132,-8.68030057467147,483.01032063470444,1.8417800582711633E7,3.846288948378057E7,-2.394407314778855E7,3.837092220661735E7,-2.564064492277841E7,4.080887383501303E7,5.206250625372117E7,1.0572965238788044E8,-6.102102741693256E7,1.055097993051105E8,-6.904282238635516E7,1.0398177295679097E8,1.0375569186940758E8,2.0533082649744654E8,-1.0965522540345688E8,2.0496193243148336E8,-1.3144882562026693E8,1.868393504990141E8
6.413724797424491,-7.672296541642676,482.3418857851921,2.0311621289498534E7,4.011482854880751E7,-1.6994418741902698E7,4.251439380721282E7,-2.7069954224062532E7,4.600200369015097E7,5.701217201433601E7,1.1040716975416589E8,-4.319145647565904E7,1.1600678606940925E8,-7.27920305312518E7,1.1688549663017018E8,1.1289354901884954E8,2.146575275748494E8,-7.737479680115236E7,2.236992347084237E8,-1.383966313822399E8,2.0936908788660058E8
8.678753522612663,-4.967820175261813,483.0107114742834,2.02383707605933E7,3.528156242454484E7,37392.02948733651,4.154817148176363E7,-2.3817439281109113E7,4.731232115144872E7,5.634135984446146E7,9.82488079691469E7,84737.94267298716,1.1298016702746679E8,-6.475676164145189E7,1.2055876861473453E8,1.1073331871985424E8,1.9312567499439284E8,144445.99702637907,2.1714769929990008E8,-1.244574935574358E8,2.1662997412314013E8
7.670762936861662,-6.415558897435937,483.6755880455218,1.7650042976834957E7,3.329869282466345E7,-7975218.901146822,3.796678110323829E7,-2.321550482551715E7,4.487881845541855E7,4.9771329483805954E7,9.27802442521342E7,-2.038838841199024E7,1.0382627865466696E8,-6.2944737248598196E7,1.1467674205126275E8,9.89784123346983E7,1.8247964718996856E8,-3.675618857144619E7,2.0064669082985663E8,-1.2065194472836031E8,2.0669769822742966E8
7.671556660029201,-6.4146097630301435,481.6795948715575,2.266574651012409E7,4.199566546192595E7,-8871313.881499263,4.657340006594702E7,-2.8121764699690234E7,4.995778047758185E7,6.3018649956281684E7,1.1564957245070152E8,-2.248883698565456E7,1.2626124924286242E8,-7.566975704049648E7,1.2658263970040701E8,1.2370044462884666E8,2.2496165208382604E8,-4.0165075579779536E7,2.4194623358771667E8,-1.4395670020809582E8,2.2603034404603246E8
8.679871484116886,-4.965866592973937,484.89357499866935,1.5840611233804328E7,2.7608882594014328E7,43153.96933807403,3.398707652393755E7,-1.947985455845153E7,4.2382070252872236E7,4.467717194028341E7,7.78947311376072E7,101294.14130003743,9.316856950206657E7,-5.339395764777485E7,1.0885073630525136E8,8.886909732104866E7,1.549700224531972E8,176429.3515493607,1.8047623529249915E8,-1.0342696255162956E8,1.972944799952846E8
3.3943804117252165,-9.406284155844759,482.0083398011582,2.1192038600980476E7,4.405757744848782E7,-3.229357499474634E7,4.153851330389444E7,-2.7890983707231175E7,3.804036305198305E7,5.933054895725346E7,1.2001340646588741E8,-8.194776318586074E7,1.1414737133829556E8,-7.491592938160633E7,9.651545901497684E7,1.172058108911432E8,2.3104686514327577E8,-1.465656444663134E8,2.2159534760155717E8,-1.4227626537381887E8,1.726066291382911E8
1.7230708881190866,-9.85043281863881,481.0086064768342,2.447932453309181E7,4.969247919732538E7,-4.032562997788492E7,4.509266668787443E7,-2.9873024673905645E7,3.3539155201045547E7,6.776969068508345E7,1.3433156963075617E8,-1.0189018716020674E8,1.2373835206717233E8,-8.018411901250686E7,8.47301400033562E7,1.324899206133355E8,2.566889718335731E8,-1.8135965738569522E8,2.3987619900618038E8,-1.5217112061825946E8,1.5080497061595166E8
8.678749302822323,-4.9678275472042115,481.0064394012235,2.5428624261270527E7,4.43327359118818E7,41348.85050420867,5.047277153927776E7,-2.8935001366666E7,5.2453192186212204E7,6.995577589032097E7,1.2199545574214478E8,93291.51842806551,1.361271656504508E8,-7.802698279755735E7,1.3252493450539269E8,1.359601116332126E8,2.371303704238064E8,158343.0326789942,2.595303953936328E8,-1.4875345040903947E8,2.35878008572929E8
9.406197378759082,-3.394620873061642,480.008235199147,2.9343575216314245E7,4.876385356814296E7,9535244.139110662,5.565859225937382E7,-3.0534105454294447E7,5.413838090687567E7,7.977065095376028E7,1.3365945418078299E8,2.397492569053757E7,1.4935375716950104E8,-8.248037333043979E7,1.361971623036841E8,1.532748088749158E8,2.588144702180873E8,4.245608316628737E7,2.833127042706642E8,-1.5749931963693702E8,2.4123896460502592E8
9.85039960928841,-1.7232607281925634,481.0086064768343,2.7795140945482623E7,4.3909271103330575E7,1.786201711864469E7,5.087588056927922E7,-2.6556577789627645E7,4.9313480163274445E7,7.540180503617309E7,1.210170125140226E8,4.511785388697726E7,1.370527496337832E8,-7.254967058529218E7,1.2459766235506059E8,1.4459312043838203E8,2.3557152678180787E8,8.029776802248202E7,2.609922289517657E8,-1.4006262759942642E8,2.2177393011844397E8
9.999999999999998,0,480.00856921935883,3.1687014612308834E7,4.917500317601591E7,2.7348623441999424E7,5.524447132902985E7,-2.8189187192221325E7,4.768684654002278E7,8.510584159880008E7,1.3459412902215514E8,6.87887175960633E7,1.4841100988727948E8,-7.714100367959543E7,1.1997177662053637E8,1.6160678048341575E8,2.6027189980952063E8,1.2183417549540828E8,2.8183980904801583E8,-1.4915929383804715E8,2.1250404205338755E8
4.9660737773075665,-8.679752948001353,481.1454622264993,2.3264211267275687E7,4.679537669348752E7,-2.636085808488147E7,4.6705685176211186E7,-3.0351546830809083E7,4.494021742110058E7,6.485201197203798E7,1.274733978645631E8,-6.6650051400456615E7,1.2726298728757848E8,-8.119009248825467E7,1.1360506303866793E8,1.276009636962005E8,2.4540073335289624E8,-1.1871646607690434E8,2.450550124137721E8,-1.5355705770623064E8,2.0233453670064315E8
1.7229702351287242,-9.850450424668939,479.00853196188325,3.018639153142637E7,5.9495793703922056E7,-4.418372317973717E7,5.4992766297570564E7,-3.546381935160426E7,3.674688161933947E7,8.261786454760139E7,1.5953412477918032E8,-1.106748409066826E8,1.4939507930793154E8,-9.449244831609805E7,9.203142001599215E7,1.597622582930291E8,3.0239466851427454E8,-1.950674514005222E8,2.8680173256629276E8,-1.7799780396118018E8,1.621941775204939E8
3.3953987748112886,-9.405916603925958,480.0084785569926,2.6658484616427835E7,5.3443081211237945E7,-3.557224789343693E7,5.0976887164491855E7,-3.3218206817730222E7,4.191188762258416E7,7.365856140100653E7,1.4431243440764955E8,-8.94963780366982E7,1.3869386473037848E8,-8.859004988213156E7,1.0542915031322664E8,1.4372996808041355E8,2.754507597184041E8,-1.5852776794203317E8,2.66663394523707E8,-1.6703974910058972E8,1.86734287447754E8
6.415547080335472,-7.6707728202573575,480.3577531008922,2.5649805198062364E7,4.9326254169212766E7,-1.8732783187532473E7,5.167924771412554E7,-3.226916063121475E7,5.074529491851144E7,7.103165215445186E7,1.3440494744457605E8,-4.72074247849806E7,1.3977899062234762E8,-8.615962871480954E7,1.2784858150151299E8,1.389006572885171E8,2.5880101551803723E8,-8.376783305074279E7,2.6722704826035264E8,-1.626488557342482E8,2.268364617345514E8
7.672927011939615,-6.412970533960641,479.7007935879816,2.8143397424737338E7,5.149418915383644E7,-9734275.388919653,5.597801085590232E7,-3.348337735208356E7,5.488488473940319E7,7.732376026168339E7,1.403550333228319E8,-2.4467266052076485E7,1.5052399677147543E8,-8.943782889084823E7,1.378870053745167E8,1.5008139182580543E8,2.703252447677624E8,-4.328070344228984E7,2.8611576530616754E8,-1.6890039828377256E8,2.4385958820169333E8
4.965687731045778,-8.679973810890296,479.1335871360978,2.8989710889105033E7,5.664763945258977E7,-2.8919832916832533E7,5.6557947073633544E7,-3.592515350716155E7,4.929834917094651E7,7.979552746634962E7,1.529195082437701E8,-7.248580186195391E7,1.5271321091343954E8,-9.542561572172552E7,1.235416749688647E8,1.551396387827036E8,2.917768277849999E8,-1.2784214273407231E8,2.9144547870453066E8,-1.7919677098901856E8,2.178708961514053E8
8.679240001136916,-4.966970203520933,479.0089787571711,3.110888782847997E7,5.423750686380676E7,50720.940582273244,6.024638160011945E7,-3.453864876653444E7,5.746404433495545E7,8.469245427724494E7,1.4769830607700315E8,114549.18020004929,1.612189995089757E8,-9.241081713330942E7,1.439338388369622E8,1.6294787357876447E8,2.8420662704752666E8,192897.94886492752,3.049677915975146E8,-1.7479917530772984E8,2.5368030303237462E8
9.405960472524129,-3.39527724778312,478.0084947044078,3.525365184081173E7,5.912273134339001E7,1.0391404069943665E7,6.586670844931512E7,-3.641811194816805E7,5.902385389676183E7,9.49700617493517E7,1.6041401573099396E8,2.5900503845318884E7,1.7540986897251296E8,-9.755900824414219E7,1.4719300088677645E8,1.8084969537218723E8,3.075657106917279E8,4.5410098323374055E7,3.3019677599765676E8,-1.8475093857011828E8,2.581161245423135E8
9.850464443554777,-1.7228900853690707,479.00853196188325,3.3432242621408608E7,5.3835829705750726E7,1.9572876082344342E7,6.065286328962975E7,-3.2218565707038786E7,5.403034439040781E7,8.992182517771739E7,1.4679482769509888E8,4.90130893696888E7,1.6213443147727644E8,-8.71894543874349E7,1.353368940496042E8,1.70983508527161E8,2.828204113002338E8,8.637721981523664E7,3.0637482500877905E8,-1.6677751544605422E8,2.3853007622596428E8
9.999999999999998,0,478.0084947044077,3.754717789317042E7,5.9526908028829955E7,2.9816273073369447E7,6.546245675931853E7,-3.41247379392688E7,5.199027684436198E7,1.0007108121767265E8,1.613127349300424E8,7.434139170385964E7,1.7451093182288435E8,-9.245809004235165E7,1.2965693961531317E8,1.8855290211157915E8,3.089231615187544E8,1.30355600857769E8,3.2883889661596614E8,-1.7704757499386624E8,2.2736742642819062E8
1.7232626401736273,-9.85039927480007,477.00845744693225,3.6388921400331795E7,7.01595577376927E7,-4.7952356367828906E7,6.5755677639813654E7,-4.154840654802651E7,3.98846841580719E7,9.858012225597002E7,1.8667105558802673E8,-1.190546301794496E8,1.7699168309497598E8,-1.099104414142166E8,9.900945701399387E7,1.887361478180094E8,3.510572467549619E8,-2.0770195342151186E8,3.366901717664351E8,-2.0552083636583698E8,1.727189539957141E8
3.394662118397119,-9.406182493547506,478.00875821720473,3.262754835900313E7,6.370072989804214E7,-3.8785084560432486E7,6.128573698010511E7,-3.904242787809694E7,4.569053280218629E7,8.913061599871813E7,1.7059604833372715E8,-9.672789284813404E7,1.6522068700460768E8,-1.0339453389605258E8,1.1393173514762984E8,1.720325821078386E8,3.229416280379042E8,-1.696271921153908E8,3.1480938490399003E8,-1.935619266913146E8,1.9978107575017473E8
7.672684088796161,-6.413261173033122,477.71062758148395,3.4144577103402615E7,6.1907649688168995E7,-1.0595629773032622E7,6.629212670471466E7,-3.936767991617146E7,5.972776259377784E7,9.282696249441117E7,1.6715368996676552E8,-2.640068319224159E7,1.768653246276915E8,-1.0439954411387558E8,1.4874665722539946E8,1.7833971016694152E8,3.189681419194503E8,-4.623521779513994E7,3.335392161892867E8,-1.957118663684368E8,2.6043864008730435E8
6.416463924590342,-7.67000591293323,478.4192610713084,3.1345120208219815E7,5.915991447825074E7,-2.039849532210332E7,6.1463828844038196E7,-3.7823562322167404E7,5.527787408091188E7,8.582600092453946E7,1.5975745043901074E8,-5.097197436701696E7,1.6490243162872943E8,-1.0030372578309782E8,1.3809486085704112E8,1.6602659688345847E8,3.049131626429735E8,-8.957912249198495E7,3.127241034259407E8,-1.880389817458618E8,2.4266311125797036E8
4.966019792642618,-8.679783834813039,477.1605425747168,3.509296767082203E7,6.715764758620416E7,-3.1370258046295855E7,6.7068999615023844E7,-4.187586155074131E7,5.347997714833004E7,9.555140687385796E7,1.797849896861023E8,-7.794449592091636E7,1.7958506410986313E8,-1.1047772359549578E8,1.328559478901422E8,1.8383407607719907E8,3.401866255520616E8,-1.3609412931965542E8,3.3987275208816767E8,-2.0601528282179442E8,2.3195184285537878E8
3.396583797030781,-9.40548874379997,476.00808484129874,3.908832454227523E7,7.481212178175527E7,-4.191237398822429E7,7.245377486272688E7,-4.535752495966203E7,4.939585901799623E7,1.0569599689267628E8,1.9877760546252635E8,-1.0359363670041017E8,1.9365757051482007E8,-1.1928964758803008E8,1.2207144784338571E8,2.019766802938173E8,3.7328497553180796E8,-1.7978150969952917E8,3.658243884028502E8,-2.2172384644510898E8,2.1183286382292792E8
